id,service_a,service_b,service_c,service_d,service_e,service_f,service_g,service_h,service_i,service_j,service_k,service_l,service_m,service_n
2240,0.1976223737001419,0.1730847805738449,0.4864543676376343,0.0002489691541995853,0.00523492181673646,0.019037965685129166,0.01544131152331829,0.384709894657135,0.001513836090452969,0.8498464822769165,0.8688232898712158,0.00043041695607826114,0.0003766808076761663,0.6691011190414429
14859,0.18606147170066833,0.15020613372325897,0.15781162679195404,5.5315795179922134e-05,0.010636787861585617,7.138428918551654e-05,0.004739782307296991,0.2622586786746979,0.00013423326890915632,0.9052093029022217,0.9058372974395752,0.002467341022565961,0.005574298091232777,0.000508697354234755
10490,0.0869598463177681,0.09007909893989563,0.14308282732963562,0.0034251250326633453,0.004268546588718891,0.0001114233527914621,0.010529473423957825,0.12521934509277344,0.00025604377151466906,0.8021935820579529,0.6670151948928833,0.0017958498792722821,0.00029489246662706137,0.048029620200395584
2807,0.17827406525611877,0.1423218548297882,0.2519209682941437,0.00012943542969878763,0.01794723980128765,6.707650754833594e-05,0.03391148895025253,0.2635342478752136,0.00028058578027412295,0.8384122252464294,0.6810624599456787,0.00045269698603078723,0.00013626678264699876,0.6104575991630554
6263,0.25630778074264526,0.2058897316455841,0.3557281792163849,6.781563570257276e-05,0.00781170092523098,8.14102531876415e-05,0.051056601107120514,0.014836338348686695,0.0002482989802956581,0.7781060934066772,0.6953622102737427,0.0004317703715059906,0.00016614932974334806,0.26520079374313354
2357,0.6145116090774536,0.3112083077430725,0.4761136472225189,3.432579251239076e-05,0.01477628294378519,0.0001482351217418909,0.12159520387649536,0.20053817331790924,0.007562203798443079,0.8087326288223267,0.4635850191116333,0.0002396697091171518,0.00024624200887046754,0.0005796428886242211
746,0.9803246855735779,0.6945480704307556,0.33969786763191223,4.262547372491099e-05,0.025089794769883156,0.00011765918316086754,0.015319009311497211,0.12317461520433426,0.0005126902251504362,0.8762909770011902,0.8272508382797241,0.0017606347100809216,0.0015919655561447144,0.0004549490986391902
4102,0.983960747718811,0.6557865738868713,0.39245185256004333,3.453188401181251e-05,0.03876315802335739,0.00016973316087387502,0.009651105850934982,0.1247137188911438,0.0003419058339204639,0.9407165050506592,0.9402733445167542,0.0007270897040143609,0.0002314404700882733,0.00038300303276628256
6522,0.42146122455596924,0.2160867303609848,0.1719215214252472,6.506880163215101e-05,0.010919447988271713,6.0686350479954854e-05,0.00470499973744154,0.9060831069946289,0.00023217470152303576,0.9192646741867065,0.9183099269866943,0.005320077296346426,0.005169704556465149,0.0005474283825606108
12481,0.8155480623245239,0.3000314235687256,0.3971533477306366,0.00015719971270300448,0.008982164785265923,8.20323548396118e-05,0.005273626651614904,0.2678220570087433,0.0019257052335888147,0.8463897705078125,0.925631046295166,0.970085620880127,0.9657943844795227,0.26427972316741943
12259,0.9947282671928406,0.7377650141716003,0.3916254937648773,8.137905388139188e-05,0.1358323097229004,0.00013677186507266015,0.012039926834404469,0.11447001248598099,0.0009628127445466816,0.9729071855545044,0.9334373474121094,0.004143433179706335,0.0006984433275647461,0.0004442463396117091
6427,0.5865323543548584,0.337760865688324,0.1832202821969986,6.716438656440005e-05,0.0017124643782153726,0.0001086586489691399,0.013546529226005077,0.43698787689208984,0.0007283116574399173,0.9551233053207397,0.7305791974067688,0.0002159452997148037,0.00010693211515899748,0.36286917328834534
13006,0.026117241010069847,0.022326691076159477,0.008488689549267292,0.005852756556123495,0.0062995064072310925,4.7196459490805864e-05,0.007726868614554405,0.015337844379246235,0.00021591750555671751,0.9670189619064331,0.9338312745094299,0.00019656798394862562,7.664527947781608e-05,0.026837553828954697
4517,0.4327336847782135,0.3169284164905548,0.3051731586456299,4.2121340811718255e-05,0.038334742188453674,0.00011762496433220804,0.08416459709405899,0.6202235817909241,0.0034790802747011185,0.6036622524261475,0.46034765243530273,0.41141650080680847,0.6411610841751099,0.00044672226067632437
5700,0.07892583310604095,0.025047745555639267,0.00982003565877676,0.005804670043289661,0.004170010797679424,6.629370182054117e-05,0.0031791499350219965,0.04507678747177124,0.00016676993982400745,0.916159451007843,0.8003933429718018,0.0004459323827177286,0.000960201898124069,0.1182568296790123
7521,0.052364904433488846,0.0457860603928566,0.2182110697031021,3.9543821912957355e-05,0.029853176325559616,7.907309918664396e-05,0.02901294454932213,0.08186251670122147,0.0002541624417062849,0.7651616334915161,0.6602578163146973,0.0002212332037743181,9.199187479680404e-05,0.0006780938128940761
9830,0.6641749739646912,0.5056505799293518,0.6502630710601807,5.676320142811164e-05,0.05092586949467659,0.11445800215005875,0.33564168214797974,0.8037163615226746,0.41207191348075867,0.9205737113952637,0.8541147708892822,0.006002673879265785,0.000506414333358407,0.0005820076330564916
5543,0.9712481498718262,0.34242743253707886,0.3569018840789795,0.0015339229721575975,0.13076359033584595,0.00010296152322553098,0.006151819601655006,0.40053820610046387,0.004484555218368769,0.9191370606422424,0.9191693663597107,0.8091952204704285,0.828822135925293,0.11037688702344894
9435,0.13239511847496033,0.049757957458496094,0.029859835281968117,0.002734864130616188,0.011585636995732784,6.687251152470708e-05,0.0018867052858695388,0.24333296716213226,0.0008051571203395724,0.951099693775177,0.9304761290550232,0.00040444929618388414,0.0027210318949073553,0.2833196520805359
14258,0.5701471567153931,0.3426397442817688,0.36428144574165344,5.211491952650249e-05,0.015770722180604935,8.854077896103263e-05,0.04897240176796913,0.2987137734889984,0.003451297292485833,0.8892300724983215,0.9018930196762085,0.000611020193900913,0.0002995403774548322,0.0006421537837013602
13919,0.29813072085380554,0.14275075495243073,0.4120214581489563,0.0001760625746101141,0.002560712629929185,0.00015785776486154646,0.18903003633022308,0.16894087195396423,0.0005278387689031661,0.365016907453537,0.29245007038116455,0.000275500729912892,0.00014648686919827014,0.16614535450935364
5602,0.9899035692214966,0.7246123552322388,0.3363785445690155,0.0004373984120320529,0.009187046438455582,0.00011054928472731262,0.007421508897095919,0.2069629281759262,0.0015266911359503865,0.9482942223548889,0.8187779784202576,0.0006445858743973076,0.0011606987100094557,0.08711341768503189
6820,0.11929349601268768,0.11229034513235092,0.128281831741333,0.00035801419289782643,0.0028638383373618126,6.588235555682331e-05,0.004215269815176725,0.9533132910728455,0.0010600064415484667,0.8817186951637268,0.762100875377655,0.000874440127518028,0.00010568131256150082,0.47692081332206726
15929,0.9847173094749451,0.4441576302051544,0.4839596450328827,0.0037736904341727495,0.1260513961315155,7.210642070276663e-05,0.006062441971153021,0.1970381885766983,0.005933248437941074,0.9089370369911194,0.9008318185806274,0.9034678936004639,0.8680936694145203,0.30993199348449707
15993,0.15373238921165466,0.1848582923412323,0.23517632484436035,4.727227133116685e-05,0.08022838085889816,0.00012691589654423296,0.02311212383210659,0.17160680890083313,0.0007791848620399833,0.9635103344917297,0.8670106530189514,0.00041599353426136076,0.0014102907152846456,0.0004736834089271724
14563,0.9457637071609497,0.6672074794769287,0.2195592224597931,0.0007509917486459017,0.02024097554385662,0.00011898715456482023,0.009301066398620605,0.09776169806718826,0.00793734472244978,0.9204836487770081,0.8582870960235596,0.0002482414711266756,0.0006447545601986349,0.0521758496761322
12012,0.011284764856100082,0.05121256411075592,0.012446084059774876,0.0004092991293873638,0.002285734051838517,6.560243491549045e-05,0.0019293799996376038,0.04104839265346527,0.00017008812574204057,0.9857792854309082,0.9211273193359375,0.0005605891929008067,0.0006419004057534039,0.11966472119092941
14467,0.05397839471697807,0.06263399124145508,0.08836134523153305,0.0006340245017781854,0.032772552222013474,5.7187316997442394e-05,0.001423968467861414,0.07967152446508408,0.0002548396878410131,0.9356949329376221,0.911102294921875,0.003966813907027245,0.002123455051332712,0.07100085914134979
12919,0.9912601113319397,0.8069414496421814,0.45904862880706787,0.00020745735673699528,0.010559657588601112,0.07911346852779388,0.04670995473861694,0.5823063254356384,0.0010924329981207848,0.8046673536300659,0.8851739764213562,0.000510747660882771,0.00010886462405323982,0.6137621402740479
15930,0.6196494698524475,0.35939374566078186,0.5050667524337769,3.3675732993287966e-05,0.009309819899499416,0.46167251467704773,0.7083652019500732,0.2442135065793991,0.003683916525915265,0.8312883377075195,0.7797447443008423,0.00024366340949200094,0.00017959954857360572,0.0006163776852190495
5384,0.9394158720970154,0.4502345323562622,0.19909098744392395,8.244690980063751e-05,0.005202135071158409,7.211611955426633e-05,0.05742151290178299,0.0077416012063622475,0.00010568866127869114,0.12998607754707336,0.13135239481925964,0.00017187446064781398,0.00014835629553999752,0.10228510946035385
7278,0.3888612389564514,0.2576129734516144,0.1981104016304016,3.645864489953965e-05,0.007843084633350372,8.673091360833496e-05,0.019489994272589684,0.16609615087509155,0.0010090931318700314,0.9480445384979248,0.9123818874359131,0.00029040686786174774,0.0001418743486283347,0.0005828761495649815
4023,0.18556837737560272,0.1252623200416565,0.0912671908736229,6.5530592110008e-05,0.1505681425333023,7.400831236736849e-05,0.0063336738385260105,0.08327639847993851,0.0003777324454858899,0.9280083179473877,0.7929703593254089,0.0030778429936617613,0.005159691907465458,0.0006136976298876107
5556,0.90165114402771,0.6622350811958313,0.35993653535842896,0.00027585160569287837,0.082924984395504,0.00012495636474341154,0.00865856558084488,0.24729277193546295,0.007160290144383907,0.8193081021308899,0.5290387868881226,0.0009485359187237918,0.0020081133116036654,0.05952131375670433
7684,0.0724547803401947,0.08082283288240433,0.026386553421616554,0.00010341099550714716,0.05271327123045921,5.601430530077778e-05,0.0019525812240317464,0.046894900500774384,0.00031164009124040604,0.9642997980117798,0.9420878887176514,0.0004477064067032188,0.0004400125762913376,0.0004623999120667577
2050,0.06780683994293213,0.1728735715150833,0.21909800171852112,0.00030853008502162993,0.007814805023372173,9.020363359013572e-05,0.01522641908377409,0.14289705455303192,0.0022590195294469595,0.9587436318397522,0.8587639331817627,0.0007618818199262023,0.007884711027145386,0.16344866156578064
17883,0.16253259778022766,0.1456143856048584,0.0705842450261116,7.220302359201014e-05,0.03186985105276108,5.613981556962244e-05,0.006278363522142172,0.1590997725725174,0.00013746916374657303,0.9484527111053467,0.9353331923484802,0.0006239660433493555,0.0003765989386010915,0.0006701863603666425
12093,0.06085565313696861,0.03136691451072693,0.0498887300491333,0.003434173297137022,0.025265684351325035,7.15545320417732e-05,0.0015355180948972702,0.021464642137289047,0.00031030329409986734,0.9837089776992798,0.9794452786445618,0.0003592963912524283,0.0004427963576745242,0.024603724479675293
1366,0.23692038655281067,0.19976863265037537,0.19315659999847412,0.00026940208044834435,0.006713398266583681,8.990195783553645e-05,0.0329120010137558,0.41085028648376465,0.0021291805896908045,0.8898460268974304,0.7095537185668945,0.003352074883878231,0.007520657032728195,0.24864652752876282
8792,0.05061708390712738,0.03503696992993355,0.03246482461690903,0.0009186933166347444,0.0018510574009269476,6.466887862188742e-05,0.0013514928286895156,0.07529167085886002,0.000305009976727888,0.9671984314918518,0.9316155314445496,0.0003230143338441849,0.0013553319731727242,0.27319079637527466
15462,0.04623240604996681,0.038516815751791,0.03756865859031677,0.0002569883072283119,0.03824783116579056,4.591585457092151e-05,0.0011057788506150246,0.04696477949619293,0.00014324020594358444,0.9367082118988037,0.9742869734764099,0.00024602774647064507,0.00037449487717822194,0.1320541650056839
10260,0.9816307425498962,0.7566994428634644,0.48137375712394714,2.9710770832025446e-05,0.008120851591229439,0.00011288205860182643,0.08238906413316727,0.12578435242176056,0.0005275520961731672,0.9188098311424255,0.7980092763900757,0.00032426146208308637,0.00025246653240174055,0.000506436510477215
13016,0.0354459211230278,0.03025807812809944,0.014510110020637512,0.0013094423338770866,0.0010942473309114575,6.487523933174089e-05,0.0010963722597807646,0.10352776199579239,0.0003466069756541401,0.903697669506073,0.7430676221847534,0.0003756954683922231,0.0007008503307588398,0.40294766426086426
10421,0.046720512211322784,0.03920944035053253,0.05220848694443703,0.001706424867734313,0.07261230051517487,6.289909651968628e-05,0.008276457898318768,0.04946029558777809,0.0004727804916910827,0.9595656991004944,0.9501355290412903,0.00031854663393460214,0.00011808708950411528,0.04709682986140251
9617,0.14042040705680847,0.19955579936504364,0.20747070014476776,0.00014215640840120614,0.023717528209090233,7.737376290606335e-05,0.017537904903292656,0.18856847286224365,0.001159987528808415,0.9493321180343628,0.8400238752365112,0.0006577037856914103,0.0005944912554696202,0.23405665159225464
15037,0.33440372347831726,0.16498596966266632,0.18969009816646576,0.00012665246322285384,0.6257344484329224,8.536440873285756e-05,0.012396079488098621,0.5219180583953857,0.00665612518787384,0.8647843599319458,0.8179125785827637,0.5896168947219849,0.4955555498600006,0.0005746158421970904
4266,0.3652094304561615,0.17537710070610046,0.3498977720737457,8.85539484443143e-05,0.001208391971886158,0.1561940759420395,0.17801985144615173,0.49182406067848206,0.0021371401380747557,0.9475786685943604,0.8556137084960938,0.0005498016253113747,0.00011712656851159409,0.530651330947876
4002,0.9423792958259583,0.7769319415092468,0.5972955226898193,0.17262759804725647,0.1712922751903534,6.800363189540803e-05,0.003784777829423547,0.03276544064283371,0.0001467635593144223,0.967535138130188,0.9615313410758972,0.00032508853473700583,0.0005087899626232684,0.026481997221708298
4661,0.08732461929321289,0.04568702355027199,0.07195273786783218,0.0004571553145069629,0.01981831155717373,0.00011674744018819183,0.026111915707588196,0.3603817820549011,0.00036751560401171446,0.8656308650970459,0.8184412717819214,0.003054751083254814,0.0011205694172531366,0.07518579810857773
15078,0.07872223109006882,0.09462762624025345,0.062119562178850174,0.00010763615136966109,0.0018008686602115631,6.955320714041591e-05,0.0022853838745504618,0.2505118250846863,0.0006668103742413223,0.9168702363967896,0.9021687507629395,0.0016556940972805023,0.000362971710273996,0.03791113570332527
10085,0.9785576462745667,0.6897971630096436,0.1804378628730774,0.0008528188918717206,0.03698142617940903,0.00010120287333847955,0.008000102825462818,0.028217777609825134,0.00020021515956614166,0.9648907780647278,0.9185048341751099,0.0003824607119895518,0.0003241687372792512,0.014338230714201927
5600,0.3876810371875763,0.09419967234134674,0.1770712435245514,0.008998231031000614,0.24778208136558533,7.87882090662606e-05,0.03731318935751915,0.4703528583049774,0.019440511241555214,0.8111250996589661,0.8353440761566162,0.452046662569046,0.24068725109100342,0.24954654276371002
14260,0.6052947044372559,0.7972845435142517,0.28778550028800964,0.0006607329705730081,0.018758436664938927,5.604840043815784e-05,0.003290837397798896,0.20763176679611206,0.0003044190816581249,0.6395790576934814,0.8201026916503906,0.001986574148759246,0.002713360358029604,0.05062684416770935
16312,0.5246173739433289,0.7938916087150574,0.6249983906745911,0.0004836678272113204,0.14305628836154938,0.027827585116028786,0.02422294020652771,0.3653203547000885,0.004175777081400156,0.7440096139907837,0.7044910788536072,0.0016580256633460522,0.000875003170222044,0.4217150807380676
2137,0.02684195153415203,0.01845783367753029,0.01738438569009304,0.00459736492484808,0.004974536597728729,5.232701369095594e-05,0.0005012490437366068,0.01630827598273754,0.00015767919830977917,0.9700165390968323,0.9869921207427979,0.00015808762691449374,0.0004080834041815251,0.0624995082616806
11489,0.3393661379814148,0.26990261673927307,0.14166177809238434,7.309121428988874e-05,0.07889294624328613,0.00010692048817873001,0.013721169903874397,0.12720252573490143,0.0014968151226639748,0.960401177406311,0.955331563949585,0.003459030296653509,0.0012393378419801593,0.0005272127455100417
17019,0.02619258500635624,0.10680996626615524,0.08328171074390411,0.00025874050334095955,0.0166713148355484,4.4246582547202706e-05,0.002124231308698654,0.05487440526485443,0.0002891608455684036,0.9107374548912048,0.9715426564216614,0.001588674378581345,0.00010639629908837378,0.22202421724796295
15527,0.2026689499616623,0.22097502648830414,0.3942282497882843,3.362512870808132e-05,0.019755976274609566,8.48974596010521e-05,0.0661732628941536,0.23387445509433746,0.0018228291301056743,0.9178388118743896,0.8761423230171204,0.00030505910399369895,0.0004176870861556381,0.0005012600449845195
16612,0.054781679064035416,0.07904785126447678,0.0527275949716568,0.0006631087162531912,0.005605040583759546,0.00011898704542545602,0.013085931539535522,0.16699232161045074,0.0008333049481734633,0.9142341017723083,0.8703532218933105,0.000249480246566236,0.00010544334509177133,0.36692267656326294
8986,0.06401314586400986,0.09294154495000839,0.045168936252593994,0.0011455323547124863,0.021565351635217667,7.909353007562459e-05,0.001565375947393477,0.05026153847575188,0.0003044039767701179,0.9688733220100403,0.9707764983177185,0.0005383870447985828,0.00035975052742287517,0.023746788501739502
15039,0.09150432050228119,0.11590942740440369,0.15145663917064667,8.589361823396757e-05,0.001356649911031127,8.27275071060285e-05,0.02538306452333927,0.14900721609592438,0.0004860878689214587,0.8772494792938232,0.5091100335121155,0.0011844818945974112,0.00023312450502999127,0.42799997329711914
15180,0.02792220003902912,0.032825224101543427,0.010708336718380451,0.0022658007219433784,0.0023100334219634533,6.479387229774147e-05,0.0005622180178761482,0.0477706715464592,0.00028918898897245526,0.9668213725090027,0.9191725850105286,0.00037602888187393546,0.0009156503947451711,0.07079070806503296
